sentpktdelta,parameters,time,appid,rcvdbyte,eventtype,devid,logid,service,sentpkt,direction,clouduser,proto,rcvdpktdelta,date,duration,tz,vd,dstcountry,filesize,filename,dstintf,srcintfrole,masterdstmac,action,srcip,srcintf,incidentserialno,mastersrcmac,appcat,subtype,sessionid,srcserver,poluuid,policytype,applist,msg,countapp,dstintfrole,identifier,dstport,utmaction,rcvdpkt,transip,icmptype,transport,durationdelta,icmpid,type,sentdelta,devname,app,cloudaction,srcport,rcvddelta,dstmac,level,dstip,icmpcode,eventtime,sentbyte,policyid,trandisp,srcmac,srccountry,apprisk,dstserver
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431628,,Operational.Technology,app-ctrl,78146,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,47005,,,information,84.3.251.102,,1725771035873122904,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431629,,Operational.Technology,app-ctrl,78146,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,47005,,,information,84.3.251.102,,1725771035873253156,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 01,port7,undefined,,pass,84.3.251.103,port7,206431630,,Operational.Technology,app-ctrl,78146,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,47005,,,information,84.3.251.102,,1725771035873284305,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431631,,Operational.Technology,app-ctrl,78146,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,47005,,,information,84.3.251.102,,1725771035873305198,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431638,,Operational.Technology,app-ctrl,78148,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,41933,,,information,84.3.251.102,,1725771035874373782,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431639,,Operational.Technology,app-ctrl,78148,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,41933,,,information,84.3.251.102,,1725771035874401802,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431640,,Operational.Technology,app-ctrl,78148,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,41933,,,information,84.3.251.102,,1725771035874421089,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431641,,Operational.Technology,app-ctrl,78148,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,41933,,,information,84.3.251.102,,1725771035874537159,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 09,port7,undefined,,pass,84.3.251.103,port7,206431642,,Operational.Technology,app-ctrl,78148,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,41933,,,information,84.3.251.102,,1725771035874563204,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431643,,Operational.Technology,app-ctrl,78148,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,41933,,,information,84.3.251.102,,1725771035874583107,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431650,,Operational.Technology,app-ctrl,78150,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,51167,,,information,84.3.251.102,,1725771035875463055,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431651,,Operational.Technology,app-ctrl,78150,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,51167,,,information,84.3.251.102,,1725771035875487005,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431652,,Operational.Technology,app-ctrl,78150,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,51167,,,information,84.3.251.102,,1725771035875503802,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431653,,Operational.Technology,app-ctrl,78150,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,51167,,,information,84.3.251.102,,1725771035875606016,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 21,port7,undefined,,pass,84.3.251.103,port7,206431654,,Operational.Technology,app-ctrl,78150,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,51167,,,information,84.3.251.102,,1725771035875629126,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431655,,Operational.Technology,app-ctrl,78150,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,51167,,,information,84.3.251.102,,1725771035875646931,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431662,,Operational.Technology,app-ctrl,78152,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,50811,,,information,84.3.251.102,,1725771035876495230,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431663,,Operational.Technology,app-ctrl,78152,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,50811,,,information,84.3.251.102,,1725771035876519263,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431664,,Operational.Technology,app-ctrl,78152,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,50811,,,information,84.3.251.102,,1725771035876536111,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431665,,Operational.Technology,app-ctrl,78152,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,50811,,,information,84.3.251.102,,1725771035876639409,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 39,port7,undefined,,pass,84.3.251.103,port7,206431666,,Operational.Technology,app-ctrl,78152,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,50811,,,information,84.3.251.102,,1725771035876662100,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431667,,Operational.Technology,app-ctrl,78152,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,50811,,,information,84.3.251.102,,1725771035876680396,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431674,,Operational.Technology,app-ctrl,78154,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,59763,,,information,84.3.251.102,,1725771035877501910,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431675,,Operational.Technology,app-ctrl,78154,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,59763,,,information,84.3.251.102,,1725771035877525908,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431676,,Operational.Technology,app-ctrl,78154,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,59763,,,information,84.3.251.102,,1725771035877543467,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431677,,Operational.Technology,app-ctrl,78154,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,59763,,,information,84.3.251.102,,1725771035877645896,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 49,port7,undefined,,pass,84.3.251.103,port7,206431678,,Operational.Technology,app-ctrl,78154,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,59763,,,information,84.3.251.102,,1725771035877668286,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431679,,Operational.Technology,app-ctrl,78154,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,59763,,,information,84.3.251.102,,1725771035877686273,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431686,,Operational.Technology,app-ctrl,78156,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,42573,,,information,84.3.251.102,,1725771035878514668,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431687,,Operational.Technology,app-ctrl,78156,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,42573,,,information,84.3.251.102,,1725771035878538534,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431688,,Operational.Technology,app-ctrl,78156,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,42573,,,information,84.3.251.102,,1725771035878555568,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431689,,Operational.Technology,app-ctrl,78156,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,42573,,,information,84.3.251.102,,1725771035878659061,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 51,port7,undefined,,pass,84.3.251.103,port7,206431690,,Operational.Technology,app-ctrl,78156,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,42573,,,information,84.3.251.102,,1725771035878681864,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431691,,Operational.Technology,app-ctrl,78156,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,42573,,,information,84.3.251.102,,1725771035878699699,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431698,,Operational.Technology,app-ctrl,78158,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,35009,,,information,84.3.251.102,,1725771035879525019,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431699,,Operational.Technology,app-ctrl,78158,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,35009,,,information,84.3.251.102,,1725771035879548988,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431700,,Operational.Technology,app-ctrl,78158,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,35009,,,information,84.3.251.102,,1725771035879566100,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431701,,Operational.Technology,app-ctrl,78158,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,35009,,,information,84.3.251.102,,1725771035879667889,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 61,port7,undefined,,pass,84.3.251.103,port7,206431702,,Operational.Technology,app-ctrl,78158,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,35009,,,information,84.3.251.102,,1725771035879690433,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431703,,Operational.Technology,app-ctrl,78158,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,35009,,,information,84.3.251.102,,1725771035879708359,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431710,,Operational.Technology,app-ctrl,78160,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,45877,,,information,84.3.251.102,,1725771035880429444,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431711,,Operational.Technology,app-ctrl,78160,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,45877,,,information,84.3.251.102,,1725771035880450988,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431712,,Operational.Technology,app-ctrl,78160,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,45877,,,information,84.3.251.102,,1725771035880466507,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431713,,Operational.Technology,app-ctrl,78160,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,45877,,,information,84.3.251.102,,1725771035880538865,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 61,port7,undefined,,pass,84.3.251.103,port7,206431714,,Operational.Technology,app-ctrl,78160,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,45877,,,information,84.3.251.102,,1725771035880559247,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431715,,Operational.Technology,app-ctrl,78160,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,45877,,,information,84.3.251.102,,1725771035880575142,,4,,,Hungary,elevated,
,,21:50:36,24466,,signature,FGVM02TM24011031,1059028704,PING,,outgoing,,1,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431438,,Network.Service,app-ctrl,78111,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Network.Service: Ping,,undefined,,,,,,0x08,,,0x7ee7,utm,,FGDIT,Ping,,,,,information,84.3.251.102,0x00,1725771035813488757,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431440,,Operational.Technology,app-ctrl,78113,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,58081,,,information,84.3.251.102,,1725771035814993955,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431441,,Operational.Technology,app-ctrl,78113,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,58081,,,information,84.3.251.102,,1725771035815167221,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431442,,Operational.Technology,app-ctrl,78113,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,58081,,,information,84.3.251.102,,1725771035815278237,,4,,,Hungary,elevated,
